TFAP2E,MTF1,ZNF684,NFYC,JUN,NFIA,MEF2D,ATF6,PBX1,POU2F1,ZNF281,SOX13,ELK4,PROX1,ZBTB18,ZNF692,E2F6,REL,MEIS1,POU3F3,NR4A2,SP3,ATF2,NFE2L2,STAT1,KLF7,CREB1,HES6,NR2C2,SATB1,NR1D2,THRB,MITF,FOXP1,ZNF148,KLF15,ZIC4,ZIC1,SOX2,ETV5,BCL6,RBPJ,KLF3,CLOCK,REST,NFKB1,ELF2,NR3C2,IRF2,MEF2C,SMAD5,NR3C1,ZNF354A,ZNF354C,PBX2,RXRB,ZNF76,PPARD,NFYA,TFEB,RUNX2,BACH2,POU3F2,FOXO3,HSF2,HEY2,FOXK1,SP4,POU6F2,ZNF680,ZKSCAN5,ZKSCAN1,CUX1,FOXP2,NRF1,ZNF282,HMBOX1,PLAG1,MYBL1,TRPS1,HSF1,RFX3,GLIS3,NFIB,KLF9,RORB,MSANTD3,ZNF189,ZBTB26,NR6A1,PBX3,ZNF143,TEAD1,MYRF,ESRRA,RELA,HINFP,PKNOX2,ETS1,ZEB1,CREM,MXI1,TCF7L2,NKX6.2,ZNF384,ETV6,BHLHE41,TFCP2,POU6F1,ZNF740,SP1,ATF7,NR2C1,ELK3,NFYB,PRDM4,CUX2,ZNF140,ELF1,KLF12,TFDP1,HIF1A,MAX,ZNF410,FOXN3,YY1,KLF13,MEIS2,MGA,RFX7,TCF12,RORA,ARNT2,MEF2A,SOX8,ZNF263,MAZ,HSF4,E2F4,CTCF,NFATC3,MNT,SREBF1,THRA,STAT3,MLX,SP2,ZNF652,HLF,VEZF1,MAFG,FOXK2,ZNF24,SMAD2,TCF4,SOX12,ZNF343,NKX2.2,ZNF341,TCFL5,TCF3,NFIC,ZBTB7A,RFX2,ZNF317,ZNF136,NFIX,RFX1,JUND,ZNF682,ZNF708,ZNF675,USF2,ZFP14,ZNF382,ERF,IRF3,ZNF610,ZNF528,ZNF701,ZNF320,ZNF331,ZNF582,ZNF667,ZNF460,ZNF549,ZNF211,ZNF417,ZNF418,ZNF135,ZNF274,ZNF324,MZF1,PATZ1,SOX10,ATF4,TEF,SREBF2,GABPA,BACH1,OLIG2,OLIG1,RUNX1,PKNOX1,dummy1,dummy2
1,3,2,3,2,108,5,15,25,16,7,3,2,7,2,3,1,2,12,5,2,5,3,34,1,9,15,4,8,0,9,2,15,136,12,4,0,7,10,3,3,65,6,7,3,14,43,8,8,2,9,15,1,2,0,2,4,3,2,31,4,19,2,15,2,3,7,3,0,1,1,35,27,0,7,2,11,1,1,16,4,17,1,43,5,3,0,4,2,3,20,2,13,77,2,2,0,0,2,3,3,16,3,37,1,6,2,11,2,0,2,0,3,0,2,2,0,4,22,0,1,5,3,0,14,7,8,15,18,12,359,10,9,21,16,2,4,2,1,2,7,1,6,8,17,1,0,25,0,11,1,21,7,10,114,1,0,1,2,3,2,12,6,2,0,3,43,2,14,3,22,2,6,8,1,0,2,1,2,2,0,1,0,3,2,2,0,0,0,3,2,2,4,2,18,2,6,31,4,6,3,20,2,6,0,0
4,4,1,3,1,102,5,11,62,24,6,2,3,18,1,3,1,2,15,12,1,6,6,55,0,10,12,1,14,0,12,3,10,98,9,2,1,10,16,0,6,118,7,11,6,14,88,17,4,2,3,14,2,2,1,2,6,3,3,25,3,42,3,51,1,2,14,4,1,6,2,75,56,1,9,3,20,2,1,9,2,26,0,38,8,4,0,6,1,6,3,1,15,72,3,3,1,0,1,0,4,41,5,60,1,9,5,14,2,2,4,0,5,1,2,3,0,1,11,1,1,3,8,0,16,4,14,40,9,13,327,12,16,18,22,1,2,3,2,7,7,1,15,4,13,1,1,47,1,16,1,8,9,13,193,3,0,3,2,4,1,19,6,1,1,2,65,1,22,4,26,2,7,10,1,0,0,1,3,2,0,5,2,3,2,2,0,0,1,6,6,1,4,3,15,3,3,54,4,7,3,10,1,6,0,0
4,2,3,8,2,110,1,10,166,38,8,3,2,14,3,6,2,2,15,8,4,10,7,25,2,13,7,2,9,0,18,2,19,58,22,2,2,18,16,1,14,78,8,16,5,13,90,8,10,2,10,25,2,4,0,4,3,3,2,32,2,30,2,41,2,5,11,10,1,3,2,83,31,0,17,2,24,0,1,22,1,20,1,35,12,3,0,11,2,4,24,2,5,77,1,2,2,1,1,1,3,48,5,39,0,6,5,24,3,0,5,0,15,1,2,2,1,0,16,1,1,1,5,0,12,9,25,19,14,21,400,10,20,27,5,1,3,4,2,8,17,1,17,10,21,3,2,35,0,14,0,22,14,12,125,2,0,4,1,6,1,16,8,2,1,2,49,1,21,3,45,1,3,13,3,0,1,0,5,2,0,4,2,3,1,1,1,0,1,6,4,1,6,2,14,8,3,58,3,6,3,15,2,5,0,0
4,3,2,3,3,151,5,12,34,33,12,2,5,14,5,1,2,1,19,13,2,8,5,20,3,6,14,2,14,0,5,2,20,69,15,2,1,9,7,0,8,98,8,11,2,13,66,8,6,3,7,26,1,1,1,3,3,8,2,25,5,45,3,24,1,3,7,4,0,3,1,70,37,1,16,2,18,0,0,13,3,13,0,31,6,3,1,10,2,7,9,1,7,102,0,1,2,1,2,0,6,72,4,38,1,5,5,17,6,1,2,0,7,1,3,1,0,3,23,1,2,2,5,0,13,16,18,33,12,9,350,8,14,24,14,1,1,4,0,5,10,2,13,10,11,1,0,32,0,12,2,16,7,10,167,2,1,3,1,3,2,11,15,3,3,1,99,3,29,4,26,4,1,9,2,0,1,2,2,3,0,5,1,5,1,2,1,0,2,10,3,4,5,4,16,3,2,37,4,4,7,12,5,11,0,0
6,1,1,8,5,171,6,20,89,35,7,3,1,15,1,3,3,2,16,9,1,6,8,32,3,14,9,2,25,0,12,2,27,82,18,3,1,21,19,2,4,123,14,10,3,14,81,9,20,4,4,27,1,2,2,3,7,9,3,33,1,78,5,37,1,2,18,7,1,6,2,115,36,1,34,1,25,1,3,28,3,40,0,66,5,8,1,10,4,10,5,2,7,83,0,1,1,2,0,1,2,54,6,26,3,8,9,20,8,1,2,0,8,0,2,2,1,3,18,0,0,8,4,0,19,14,19,57,16,14,545,11,18,26,10,3,1,1,2,3,22,2,12,10,21,2,3,42,1,14,1,22,13,23,186,1,0,6,1,6,1,16,8,2,2,2,71,2,23,5,23,4,5,6,1,0,4,3,4,2,1,5,1,5,3,1,3,0,0,4,3,1,6,2,16,3,7,53,6,3,5,19,1,7,0,0
3,4,4,5,3,121,6,13,40,35,7,3,3,18,3,6,5,2,10,12,3,11,15,40,4,25,9,3,17,0,13,3,15,77,13,5,1,33,8,0,7,110,3,13,3,18,36,11,17,7,7,27,2,2,1,4,6,9,4,32,1,79,3,39,3,2,6,7,1,3,1,75,42,0,23,3,13,1,3,22,4,36,0,45,6,5,0,8,4,7,29,2,15,74,0,5,1,1,1,2,6,59,4,46,3,7,5,9,6,1,5,0,9,1,3,4,0,3,36,2,1,5,5,0,28,16,12,88,12,22,469,13,15,32,13,2,2,1,3,10,19,3,19,11,10,2,2,32,2,18,1,14,8,12,163,3,0,4,1,5,1,22,9,1,2,1,71,3,58,3,37,3,6,12,3,0,2,2,4,3,0,3,2,4,0,3,1,0,2,7,9,5,6,3,21,5,5,96,5,11,8,30,2,10,0,0
4,6,1,3,2,232,4,16,34,37,9,3,3,19,3,7,1,2,38,9,2,8,9,73,2,23,16,3,13,0,13,2,13,137,20,5,1,17,19,0,3,104,7,11,5,9,55,12,7,4,6,32,1,1,2,2,4,12,3,46,1,52,1,47,2,1,15,11,1,8,0,62,41,1,31,4,23,2,2,15,2,14,0,26,6,2,1,8,3,5,7,3,10,103,0,1,1,1,1,1,4,49,9,95,2,3,2,17,9,2,3,0,3,1,3,3,1,7,14,1,3,4,9,0,21,12,24,35,21,17,543,36,12,17,22,1,1,0,1,7,21,0,18,17,9,1,2,69,1,10,2,12,11,15,215,2,0,2,0,2,1,26,9,3,1,2,104,3,23,2,29,4,5,8,4,0,3,1,4,2,0,7,2,2,1,2,1,0,2,7,5,3,4,3,12,3,7,67,5,12,3,10,3,14,0,0
4,3,2,2,2,101,3,14,24,29,5,2,1,7,0,3,2,3,7,4,1,10,5,24,3,6,7,1,14,0,11,0,9,107,21,2,1,11,7,1,9,57,3,20,2,7,35,3,11,1,6,24,2,2,2,1,5,4,1,25,2,27,3,10,3,3,5,2,0,4,2,56,22,1,14,1,8,2,2,11,2,13,1,12,6,1,1,6,1,2,8,1,4,51,1,2,3,2,0,2,2,36,5,85,1,3,2,23,3,1,2,0,5,1,1,1,2,2,5,1,2,3,6,0,16,8,8,24,14,15,363,10,12,26,4,0,4,2,2,3,14,1,20,4,7,0,2,41,1,11,1,7,7,11,100,2,0,5,1,6,1,8,2,1,3,2,36,1,23,0,17,1,3,10,1,0,0,2,0,2,0,5,2,6,1,1,1,0,2,8,2,2,6,1,18,4,4,64,1,3,4,20,2,6,0,0
2,4,2,4,4,200,5,11,36,32,7,1,2,14,3,3,3,1,21,8,5,7,7,42,0,15,8,4,21,0,10,3,12,103,18,4,0,27,7,1,6,102,12,9,5,23,35,7,8,2,7,13,3,4,3,1,3,5,2,39,3,36,2,48,3,3,14,9,1,5,1,58,48,0,32,1,40,2,2,17,6,27,0,29,10,4,1,8,2,5,13,2,13,66,1,2,2,1,1,0,6,62,5,69,1,4,9,18,3,0,3,1,7,0,6,4,1,4,15,0,0,3,6,0,33,10,30,43,17,10,503,15,12,26,15,2,2,3,2,5,17,1,15,8,20,2,1,92,2,17,0,21,12,12,181,1,0,7,2,15,2,20,16,0,1,2,76,2,26,4,39,3,6,5,1,0,1,1,2,3,0,6,2,3,2,2,1,0,1,4,5,3,4,1,24,4,3,42,5,5,6,34,3,10,0,0
4,3,3,9,4,153,6,5,43,18,5,1,3,11,3,5,1,2,14,11,3,6,7,40,1,11,8,1,12,0,17,0,28,102,20,5,3,19,10,1,12,91,5,10,4,40,91,9,16,3,6,28,2,2,1,3,5,6,4,36,3,26,3,26,2,2,14,6,1,1,0,43,19,0,14,3,16,1,0,13,3,19,1,40,8,8,1,3,2,9,12,3,16,118,2,4,0,0,2,1,2,47,8,84,3,3,4,17,5,0,3,1,5,0,3,1,1,2,19,0,0,5,9,0,22,10,18,19,19,13,426,7,20,40,9,2,2,1,1,4,8,0,25,12,12,1,0,44,1,6,2,18,12,11,244,2,0,4,2,9,2,12,6,2,2,0,52,3,24,4,54,1,5,17,3,1,4,1,2,3,0,3,1,3,0,1,1,0,1,9,6,3,3,1,13,6,6,46,7,4,4,8,2,4,0,0
3,4,2,4,2,122,6,8,77,22,8,3,1,17,0,2,2,2,10,7,2,5,13,31,2,15,7,1,16,0,6,1,19,77,23,2,1,13,11,1,5,100,5,6,2,11,67,13,12,2,5,33,1,1,2,2,2,7,3,36,4,28,4,35,1,3,8,5,1,5,2,58,29,0,24,1,19,0,3,16,4,26,0,16,9,4,0,8,2,9,6,2,9,59,3,5,2,1,1,2,0,53,10,85,1,2,4,10,5,0,4,0,7,0,3,3,0,2,27,0,0,3,7,0,8,10,19,29,16,8,438,20,15,33,20,2,1,5,1,5,13,2,11,24,7,1,2,49,1,7,1,14,19,18,151,3,0,3,1,3,0,22,12,3,2,3,65,2,30,3,22,2,1,3,2,0,2,2,4,2,0,6,1,4,1,2,1,0,1,6,2,2,2,4,14,5,8,50,3,5,8,26,2,12,0,0
3,3,2,2,1,131,4,12,33,14,4,1,2,20,2,3,1,1,21,6,3,6,5,32,2,17,13,1,17,0,9,0,23,75,13,3,1,16,12,1,4,88,6,8,1,9,59,6,11,1,5,19,1,1,3,3,4,4,5,25,4,50,2,19,2,3,8,9,1,4,2,91,34,1,15,1,17,2,1,29,3,28,0,10,5,4,0,6,2,2,8,3,12,95,1,1,2,0,1,0,2,57,4,38,1,5,7,20,5,1,3,1,6,0,5,0,0,3,10,0,0,5,7,0,15,11,21,22,16,15,439,3,20,44,7,1,2,2,2,3,14,2,12,9,6,0,2,35,0,8,1,13,14,7,205,1,0,3,2,3,2,10,4,2,1,1,60,2,12,2,44,2,3,4,3,0,1,1,1,2,1,1,4,3,1,0,1,0,2,6,6,2,4,1,8,4,7,30,2,4,4,29,2,6,0,0
2,0,2,2,1,91,6,11,21,9,10,0,2,6,2,3,2,1,12,4,3,4,8,29,1,12,7,1,8,0,5,1,11,46,21,5,0,20,5,1,4,68,7,8,2,13,72,11,8,2,6,12,1,2,1,2,4,6,3,22,2,47,3,14,1,3,6,5,0,2,2,51,50,1,12,4,10,1,1,27,2,13,0,19,3,4,1,9,2,6,15,1,10,87,2,2,1,0,1,3,3,21,2,39,0,2,5,19,4,0,2,0,4,0,2,3,0,4,5,1,1,3,3,0,23,6,9,16,24,16,401,8,12,14,7,1,2,2,2,6,18,1,15,5,6,2,2,74,1,9,1,7,4,6,78,1,0,4,2,7,1,10,4,2,1,2,43,1,13,2,20,2,2,9,3,0,2,1,1,3,0,3,2,4,3,2,0,0,2,2,4,2,3,1,14,2,3,20,2,3,3,9,2,5,0,0
3,3,0,2,2,120,3,10,52,29,5,1,3,8,1,3,3,2,8,4,2,5,5,17,1,13,5,4,10,0,4,1,13,64,15,4,0,20,6,0,5,95,5,9,2,8,59,14,7,1,3,22,3,3,0,0,2,2,1,15,1,38,2,29,3,2,4,7,1,2,2,32,22,0,16,2,15,1,1,22,2,9,1,23,10,6,1,9,2,4,8,1,5,78,1,2,1,1,1,2,4,25,2,40,1,10,2,7,12,0,4,0,3,1,2,2,1,1,9,1,1,1,3,0,12,4,15,25,12,7,231,25,9,22,10,2,0,4,1,3,8,1,18,3,11,2,2,22,1,13,2,10,13,7,139,2,0,5,0,4,2,25,5,2,1,1,62,2,15,1,36,2,3,9,2,0,1,2,1,2,0,4,0,2,0,2,0,0,2,7,3,1,3,2,15,2,8,27,3,2,3,8,3,6,0,0
2,4,3,8,3,186,3,23,101,21,12,1,2,15,2,3,2,2,20,10,3,6,10,43,1,18,6,1,10,0,9,1,20,37,14,2,0,21,10,2,5,97,9,6,1,5,40,5,8,2,5,29,2,3,0,0,3,9,2,27,1,53,3,31,4,3,11,3,2,3,2,81,22,1,10,3,20,0,1,10,2,16,1,33,4,3,0,5,1,6,9,3,10,137,1,2,2,2,0,0,2,43,1,55,0,4,5,8,4,1,4,0,2,0,0,2,0,1,18,1,1,2,2,0,30,8,30,27,17,11,458,10,16,44,20,1,4,3,2,4,10,2,13,6,12,2,3,51,2,9,2,15,7,10,127,1,0,5,2,5,2,23,14,0,2,2,72,2,35,3,18,1,4,8,2,0,3,1,1,1,1,7,2,2,0,2,0,0,0,9,7,2,6,0,19,5,4,44,3,9,7,12,2,6,0,0
3,5,2,4,2,137,5,8,19,16,9,2,2,24,3,2,2,2,17,7,1,4,7,61,1,11,19,4,10,0,5,2,22,50,17,1,1,17,8,2,7,84,4,5,5,16,67,9,13,2,4,30,1,2,1,1,2,5,1,22,3,70,2,17,2,1,9,3,1,8,3,59,18,0,10,3,16,2,1,22,2,24,1,25,3,2,0,5,2,5,6,2,5,96,1,2,1,1,1,0,5,55,6,78,3,3,4,13,2,0,3,2,2,0,5,1,1,2,7,1,2,2,7,0,21,8,15,51,9,12,329,16,22,43,28,1,1,0,3,3,11,1,14,5,18,2,2,33,1,8,1,8,10,6,97,2,0,4,3,4,1,23,7,1,1,0,45,1,14,2,40,2,4,6,1,0,3,2,2,1,0,5,0,3,0,2,2,0,2,7,3,2,3,2,25,4,7,26,4,2,12,18,1,5,0,0
3,2,2,6,2,94,6,11,46,29,7,1,3,10,2,2,2,1,19,12,3,5,8,40,3,8,7,2,6,0,9,2,14,57,13,3,2,15,9,1,8,83,6,18,3,21,68,6,24,3,5,15,2,0,0,2,3,5,3,21,3,72,4,22,1,2,13,12,0,4,3,42,30,0,9,1,14,1,0,7,4,20,0,13,9,4,0,5,1,4,18,1,10,90,2,1,3,0,1,0,5,48,4,45,0,4,5,14,4,0,3,0,3,1,2,1,0,3,13,2,1,7,5,0,11,5,9,41,17,24,261,12,7,38,6,1,3,1,0,3,13,2,19,7,8,3,2,46,0,17,2,12,6,14,92,2,0,4,2,4,1,16,9,1,1,1,80,2,26,2,26,2,2,6,2,0,2,1,3,1,0,3,1,1,2,2,1,0,1,3,4,1,3,1,16,4,2,23,5,4,8,10,2,9,0,0
2,2,1,2,3,69,3,6,40,18,6,2,2,7,1,2,2,2,10,7,0,3,5,17,2,8,9,2,6,0,8,2,16,48,30,2,1,13,3,2,7,80,7,6,3,6,71,7,7,1,1,11,2,2,2,1,2,5,3,29,1,29,3,19,3,3,5,4,0,4,2,63,20,0,11,1,5,0,1,11,1,8,0,15,2,2,0,4,1,1,2,1,2,75,1,3,1,2,2,0,1,24,8,21,2,2,0,7,4,1,2,1,7,0,3,1,0,1,11,0,1,2,4,0,19,4,11,13,6,3,267,9,7,16,6,0,0,2,2,5,5,0,8,7,12,0,1,31,1,6,1,23,7,4,94,2,0,0,1,3,1,13,6,0,1,0,51,3,19,2,21,2,3,3,2,0,2,0,2,1,0,3,0,2,1,2,0,0,3,3,6,1,3,2,8,2,2,20,2,5,7,11,0,5,0,0
4,6,1,4,2,150,1,10,24,27,4,1,3,15,2,4,1,2,16,8,2,6,5,26,0,14,6,8,16,0,10,2,14,50,11,2,2,9,11,2,2,79,8,5,2,19,29,4,6,4,10,23,1,2,1,4,5,8,2,29,0,49,2,24,2,3,14,7,0,4,1,48,26,0,23,1,6,2,2,28,2,13,0,23,7,3,1,14,1,4,14,3,13,77,2,3,1,1,2,0,6,44,3,45,1,4,8,10,5,1,3,0,5,0,2,2,1,3,11,1,0,5,4,0,10,8,22,36,15,14,445,16,14,36,11,0,2,1,1,6,7,1,16,16,12,2,0,30,1,12,3,6,11,8,129,4,0,4,1,3,2,18,10,2,2,1,74,2,38,3,29,1,2,6,1,0,2,1,3,2,0,4,3,2,0,2,0,0,0,6,3,2,3,1,27,5,4,29,4,8,12,7,1,7,0,0
0,3,2,2,2,137,5,5,60,25,6,1,2,20,6,3,1,1,15,6,2,4,9,44,2,12,6,2,16,0,10,1,14,38,26,1,2,11,12,2,6,63,12,9,3,8,59,4,7,4,8,16,2,3,2,3,6,4,2,21,1,49,2,51,4,4,13,9,0,2,2,84,21,0,8,2,12,1,1,12,2,19,0,21,2,13,0,6,1,9,6,2,12,67,2,2,2,1,0,2,2,41,4,46,2,3,3,13,5,1,3,0,4,1,2,2,1,2,16,1,0,3,8,0,29,11,13,16,12,9,363,9,19,18,19,0,3,2,2,5,7,2,16,9,13,1,1,27,2,11,2,11,7,8,170,1,0,5,2,6,2,17,4,1,3,1,65,3,18,4,24,3,5,8,2,0,2,0,2,2,0,3,2,4,2,2,1,0,1,9,4,2,5,1,12,9,8,32,6,6,7,37,0,6,0,0
3,4,1,1,5,132,6,5,51,14,10,2,6,12,2,2,2,0,10,4,2,6,8,18,2,12,6,1,9,0,12,1,17,17,8,3,2,13,4,0,6,84,6,6,2,11,40,11,7,3,7,27,2,1,1,1,3,5,2,14,3,24,4,8,1,6,7,5,1,7,1,49,19,1,15,3,10,1,1,19,2,15,0,34,3,2,0,6,2,4,8,1,9,53,1,2,3,0,1,1,3,36,3,55,2,4,8,10,2,1,2,0,5,0,1,1,2,0,7,2,0,2,11,0,20,6,9,37,8,15,306,6,12,27,7,4,2,6,1,4,11,1,11,9,12,0,1,22,1,13,2,12,10,17,143,1,1,3,2,4,2,9,7,0,3,2,66,1,28,2,19,2,5,10,2,0,1,1,2,4,0,4,2,2,0,2,0,0,1,7,2,2,3,2,21,5,3,35,4,4,6,20,1,4,0,0
3,3,2,3,1,212,7,9,123,39,9,2,2,21,2,3,1,3,15,12,1,6,10,34,1,31,6,3,12,0,14,0,25,71,26,3,2,18,18,1,9,104,11,7,3,17,59,16,14,2,9,36,0,2,1,3,2,11,3,25,4,67,1,31,2,4,10,8,1,3,0,76,28,2,24,2,15,1,1,32,1,26,0,52,6,5,1,11,3,4,18,2,18,181,2,3,1,0,1,0,2,35,10,86,3,5,5,15,4,1,1,0,5,1,3,2,0,2,11,0,2,5,5,0,26,8,28,68,16,10,526,23,20,21,19,2,2,4,2,5,12,1,11,9,16,1,2,26,0,13,2,28,13,24,161,0,1,6,2,5,2,19,5,3,1,1,96,2,20,4,30,5,4,8,3,0,2,1,3,2,1,3,1,2,0,1,2,0,3,7,5,1,3,3,17,2,3,48,1,5,10,14,1,12,0,0
5,3,2,3,1,137,3,8,56,17,10,1,2,10,2,2,1,2,14,9,2,7,6,35,2,10,9,1,12,0,3,2,15,52,27,2,1,14,8,2,3,81,17,12,2,12,51,10,16,3,9,23,2,0,1,1,4,7,2,19,3,56,2,11,1,3,8,4,1,5,2,47,20,0,10,3,13,1,1,36,1,19,0,30,2,3,1,6,3,7,4,0,13,85,1,0,2,1,2,0,4,34,7,55,1,6,6,21,6,3,4,0,3,1,2,0,1,2,10,2,1,2,6,0,17,8,22,23,6,19,391,8,12,30,12,1,1,4,2,3,9,1,24,12,12,4,1,39,2,9,2,18,6,14,193,2,2,8,2,5,0,15,3,2,1,3,67,2,26,1,36,3,2,4,1,0,3,1,1,1,0,3,2,7,0,3,2,0,3,3,7,4,3,1,22,4,2,50,6,4,8,37,1,12,0,0
3,4,1,3,7,104,7,8,72,20,7,1,3,14,4,2,3,3,19,7,2,6,6,30,2,19,18,3,4,0,14,1,30,68,15,3,2,11,12,2,4,90,8,11,7,10,33,10,5,4,7,53,0,4,2,3,2,11,3,17,2,76,3,18,1,2,9,4,1,3,1,48,28,1,18,3,6,1,2,21,6,20,1,19,4,3,1,5,1,9,11,2,8,91,1,1,2,2,1,0,4,43,2,83,1,6,7,17,3,1,2,0,4,0,3,1,1,3,8,2,2,2,6,0,19,8,25,24,13,8,455,5,12,30,28,2,3,2,2,6,11,1,16,11,11,1,1,31,2,18,3,9,8,9,198,1,0,3,1,6,1,18,7,1,1,3,49,1,19,4,25,2,3,8,2,0,1,2,3,3,0,6,0,4,1,2,2,0,0,6,4,4,2,2,21,3,2,31,3,5,9,30,1,10,0,0
2,3,1,4,2,84,4,8,44,22,4,1,2,5,2,2,3,0,8,2,1,7,9,45,1,6,5,3,9,0,12,1,26,50,11,4,0,13,4,2,6,59,2,9,3,5,62,7,11,3,5,25,1,1,3,2,3,10,3,25,0,23,1,29,2,1,10,3,1,4,1,54,16,0,15,4,13,1,3,50,2,17,1,30,2,3,0,12,3,8,10,2,10,72,2,3,3,0,1,1,4,21,1,49,1,5,6,15,3,0,1,0,3,2,4,0,1,2,11,1,1,3,3,0,14,8,15,17,9,9,348,8,14,34,18,2,2,2,2,4,4,1,22,12,3,1,3,36,0,9,2,21,9,5,122,2,0,6,1,2,0,11,7,1,2,1,62,1,31,1,14,0,3,5,2,0,1,1,2,2,1,4,0,2,2,0,1,0,1,7,2,2,2,1,14,4,3,31,4,6,5,18,0,6,0,0
2,3,1,9,2,138,8,13,39,29,6,5,5,22,1,6,2,2,20,8,1,9,8,51,3,15,10,0,14,0,15,2,28,85,15,3,2,20,8,4,2,71,7,9,3,10,90,12,9,3,7,39,1,4,1,3,4,3,2,36,2,25,4,30,3,2,11,8,1,5,3,77,19,2,30,2,17,0,1,24,4,15,1,16,5,2,0,5,3,10,11,2,5,58,0,6,1,0,0,2,3,52,6,72,3,4,4,19,4,1,2,0,4,1,4,1,0,4,6,1,4,3,5,0,22,8,20,27,16,16,538,8,17,25,17,1,2,2,1,10,10,1,12,7,10,2,3,67,1,14,1,14,6,14,117,2,0,4,1,5,1,13,8,4,0,1,80,3,42,4,29,1,3,5,2,0,4,1,2,1,1,7,3,3,1,1,1,0,1,5,5,3,4,5,17,6,3,34,6,3,6,32,0,5,0,0
4,2,2,2,4,122,5,8,16,19,11,2,2,14,2,5,2,0,12,11,1,4,13,36,2,8,6,4,13,0,8,2,13,36,16,4,0,13,10,1,6,68,9,9,4,14,54,12,7,1,6,23,1,3,2,0,10,5,1,20,2,34,2,12,0,3,3,6,2,3,2,27,16,2,17,2,11,2,2,22,2,18,1,24,3,2,1,4,2,2,7,2,12,90,0,2,1,0,0,0,2,52,4,34,1,2,5,13,2,0,3,0,9,0,2,1,0,3,12,1,0,3,7,0,41,5,17,13,9,13,309,23,12,17,16,3,1,2,2,11,7,2,16,10,9,0,2,29,0,20,0,20,9,17,123,2,0,8,1,4,1,17,3,1,1,3,74,2,35,2,17,2,7,5,2,0,1,1,4,0,0,3,3,3,0,1,0,0,0,4,4,3,2,1,9,1,5,19,4,2,5,28,2,3,0,0
2,3,2,8,1,165,6,7,79,18,5,3,4,15,2,4,2,3,13,6,3,6,11,35,2,21,15,4,18,0,12,0,22,74,31,5,1,16,8,4,6,100,9,9,6,18,64,11,17,4,6,27,1,2,6,2,6,5,4,39,4,26,1,41,3,4,13,5,1,4,3,112,31,2,24,2,15,1,2,22,4,28,0,23,5,6,1,9,1,7,13,3,9,88,1,1,1,1,1,2,5,49,5,44,2,8,5,20,4,1,4,0,3,0,3,2,1,3,19,1,2,3,7,0,29,8,15,30,17,13,535,27,23,39,8,2,2,1,1,8,9,2,23,12,6,0,2,46,2,10,2,22,9,18,169,1,1,6,2,5,3,14,6,2,1,2,72,2,37,4,41,0,4,10,3,0,1,2,2,1,0,3,3,3,2,2,1,0,2,6,5,3,2,3,16,3,2,53,2,3,5,27,2,10,0,0
1,6,1,5,3,160,4,10,37,18,8,2,3,15,2,3,0,3,10,10,1,10,1,27,2,15,10,3,11,0,15,3,9,48,22,2,2,39,6,0,5,62,8,10,2,8,31,8,7,5,3,30,2,1,2,2,2,8,2,24,2,74,3,20,4,2,11,7,2,1,1,44,20,1,19,0,11,1,2,19,4,17,0,61,3,5,0,5,2,6,12,1,10,96,2,2,0,3,1,2,5,39,2,39,1,2,9,17,7,1,3,0,5,1,3,4,0,1,13,2,0,4,7,0,10,10,18,22,22,17,541,20,22,16,21,1,3,3,1,5,9,2,24,9,7,2,1,40,2,15,3,12,11,12,176,2,0,5,1,3,3,26,13,1,3,1,57,1,17,3,26,0,6,8,2,0,1,3,3,3,0,4,1,3,0,1,0,0,2,4,2,2,3,1,22,3,5,44,5,5,7,35,0,8,0,0
3,4,1,4,4,114,3,12,58,27,3,2,3,16,3,3,2,0,10,4,1,5,7,15,0,6,8,3,11,0,4,2,11,44,15,2,1,12,6,1,3,60,10,7,1,8,24,9,8,3,7,14,1,2,1,2,3,5,3,22,2,22,4,34,1,2,8,7,1,3,0,30,22,0,7,3,5,0,2,13,1,14,0,15,2,3,1,5,1,4,17,2,9,51,1,1,1,2,2,2,4,52,3,39,1,2,4,14,3,1,4,0,4,0,2,3,1,1,8,1,2,3,5,0,14,9,14,27,7,7,429,25,14,18,13,2,3,4,2,6,10,1,11,3,7,1,1,37,0,10,2,8,7,9,115,1,0,2,0,3,2,7,8,1,1,0,38,2,24,2,21,3,3,7,3,0,1,1,1,2,0,5,1,5,2,2,0,0,1,5,7,2,2,2,14,3,3,39,5,4,3,14,1,4,0,0
2,2,2,4,4,168,5,9,46,27,5,0,2,10,3,1,2,0,8,7,1,4,9,36,1,8,11,1,13,0,4,2,12,39,9,3,0,14,9,2,3,81,5,8,2,9,66,8,5,2,5,26,1,1,2,0,4,4,2,25,3,58,1,26,3,4,7,2,2,3,2,41,22,1,13,1,21,1,1,26,2,27,1,15,2,2,2,7,4,1,13,3,13,95,2,2,0,2,0,0,5,34,4,51,1,8,7,10,3,1,3,0,7,0,6,2,1,2,12,2,1,4,4,0,14,3,9,21,13,14,382,10,16,35,10,1,2,2,1,2,11,1,16,8,10,0,2,42,0,10,3,14,5,9,118,1,0,3,1,6,2,14,2,1,1,0,53,1,34,3,27,2,4,9,5,0,1,0,4,2,0,3,2,2,1,1,3,0,2,3,5,1,2,1,16,3,4,54,5,2,5,21,2,7,0,0
